ID,Pred
2018_1326_1382,0.7733333333333333
2018_1326_1393,0.6826666666666668
2018_1326_1395,0.6335999999999999
2018_1326_1397,0.48548571428571424
2018_1326_1400,0.6546666666666666
2018_1326_1401,0.7
2018_1326_1403,0.5193333333333334
2018_1326_1411,0.976
2018_1326_1417,0.7466666666666666
2018_1326_1420,0.96
2018_1326_1422,0.936
2018_1326_1437,0.1706666666666667
2018_1326_1438,0.10399999999999998
2018_1326_1439,0.712
2018_1326_1452,0.5353333333333332
2018_1326_1455,0.468
2018_1326_1460,0.928
2018_1326_1462,0.3594666666666667
2018_1328_1335,0.892
2018_1328_1344,0.5506666666666666
2018_1328_1345,0.12
2018_1328_1347,0.936
2018_1328_1348,0.324
2018_1328_1355,0.704
2018_1328_1361,0.648
2018_1328_1371,0.396
2018_1328_1372,0.8
2018_1328_1382,0.664
2018_1328_1393,0.5276
2018_1328_1395,0.3606666666666667
2018_1328_1397,0.19466666666666665
2018_1328_1400,0.196
2018_1328_1401,0.3193333333333333
2018_1328_1403,0.296
2018_1328_1411,0.976
2018_1328_1417,0.4128
2018_1328_1420,0.872
2018_1328_1422,0.784
2018_1328_1437,0.1392
2018_1328_1438,0.19733333333333333
2018_1328_1439,0.472
2018_1328_1452,0.164
2018_1328_1455,0.404
2018_1328_1460,0.872
2018_1328_1462,0.25333333333333335
2018_1335_1344,0.368
2018_1335_1345,0.112
2018_1335_1347,0.6720000000000002
2018_1335_1348,0.138
2018_1335_1355,0.3506666666666667
2018_1335_1361,0.29666666666666663
2018_1335_1371,0.144
2018_1335_1372,0.5026666666666667
2018_1335_1382,0.288
2018_1335_1393,0.236
2018_1335_1395,0.168
2018_1335_1397,0.104
2018_1335_1400,0.112
2018_1335_1401,0.128
2018_1335_1403,0.06
2018_1335_1411,0.7946666666666666
2018_1335_1417,0.236
2018_1335_1420,0.6516000000000001
2018_1335_1422,0.2993333333333334
2018_1335_1437,0.048
2018_1335_1438,0.032
2018_1335_1439,0.276
2018_1335_1452,0.08
2018_1335_1455,0.084
2018_1335_1460,0.41733333333333333
2018_1335_1462,0.048
2018_1344_1345,0.0808
2018_1344_1347,0.896
2018_1344_1348,0.206
2018_1344_1355,0.544
2018_1344_1361,0.526
2018_1344_1371,0.23866666666666667
2018_1344_1372,0.752
2018_1344_1382,0.5306666666666666
2018_1344_1393,0.5373333333333332
2018_1344_1395,0.4108190476190476
2018_1344_1397,0.2629333333333333
2018_1344_1400,0.5418666666666667
2018_1344_1401,0.328
2018_1344_1403,0.2333333333333333
2018_1344_1411,0.9146666666666666
2018_1344_1417,0.49973333333333336
2018_1344_1420,0.856
2018_1344_1422,0.696
2018_1344_1437,0.056
2018_1344_1438,0.064
2018_1344_1439,0.4653333333333333
2018_1344_1452,0.3053333333333333
2018_1344_1455,0.3426666666666666
2018_1344_1460,0.8
2018_1344_1462,0.088
2018_1345_1347,0.984
2018_1345_1348,0.7913333333333332
2018_1345_1355,0.9333333333333333
2018_1345_1361,0.92
2018_1345_1371,0.8173333333333334
2018_1345_1372,0.928
2018_1345_1382,0.8647999999999999
2018_1345_1393,0.8233333333333334
2018_1345_1395,0.7106666666666667
2018_1345_1397,0.204
2018_1345_1400,0.9069333333333334
2018_1345_1401,0.8366666666666668
2018_1345_1403,0.6906666666666668
2018_1345_1411,0.976
2018_1345_1417,0.88
2018_1345_1420,0.976
2018_1345_1422,0.936
2018_1345_1437,0.4173333333333334
2018_1345_1438,0.416
2018_1345_1439,0.8586666666666666
2018_1345_1452,0.6373333333333334
2018_1345_1455,0.7146666666666668
2018_1345_1460,0.96
2018_1345_1462,0.5569333333333334
2018_1347_1348,0.064
2018_1347_1355,0.256
2018_1347_1361,0.184
2018_1347_1371,0.152
2018_1347_1372,0.392
2018_1347_1382,0.24266666666666667
2018_1347_1393,0.12
2018_1347_1395,0.06
2018_1347_1397,0.056
2018_1347_1400,0.104
2018_1347_1401,0.104
2018_1347_1403,0.048
2018_1347_1411,0.6786666666666668
2018_1347_1417,0.232
2018_1347_1420,0.45733333333333337
2018_1347_1422,0.264
2018_1347_1437,0.064
2018_1347_1438,0.016
2018_1347_1439,0.122
2018_1347_1452,0.088
2018_1347_1455,0.104
2018_1347_1460,0.3037142857142857
2018_1347_1462,0.048
2018_1348_1355,0.7186666666666667
2018_1348_1361,0.7561904761904762
2018_1348_1371,0.8106666666666668
2018_1348_1372,0.854
2018_1348_1382,0.5031333333333333
2018_1348_1393,0.5384
2018_1348_1395,0.492
2018_1348_1397,0.2248
2018_1348_1400,0.524
2018_1348_1401,0.512
2018_1348_1403,0.3293333333333333
2018_1348_1411,0.976
2018_1348_1417,0.604
2018_1348_1420,0.816
2018_1348_1422,0.716
2018_1348_1437,0.218
2018_1348_1438,0.072
2018_1348_1439,0.596
2018_1348_1452,0.3653333333333334
2018_1348_1455,0.444
2018_1348_1460,0.88
2018_1348_1462,0.24
2018_1355_1361,0.5173333333333333
2018_1355_1371,0.48
2018_1355_1372,0.5920000000000001
2018_1355_1382,0.444
2018_1355_1393,0.34
2018_1355_1395,0.32
2018_1355_1397,0.248
2018_1355_1400,0.424
2018_1355_1401,0.296
2018_1355_1403,0.336
2018_1355_1411,0.864
2018_1355_1417,0.368
2018_1355_1420,0.744
2018_1355_1422,0.56
2018_1355_1437,0.096
2018_1355_1438,0.096
2018_1355_1439,0.308
2018_1355_1452,0.24
2018_1355_1455,0.1088
2018_1355_1460,0.6813333333333333
2018_1355_1462,0.112
2018_1361_1371,0.26742857142857146
2018_1361_1372,0.688
2018_1361_1382,0.444
2018_1361_1393,0.4613333333333334
2018_1361_1395,0.37066666666666664
2018_1361_1397,0.182
2018_1361_1400,0.34
2018_1361_1401,0.36
2018_1361_1403,0.136
2018_1361_1411,0.92
2018_1361_1417,0.48
2018_1361_1420,0.724
2018_1361_1422,0.66
2018_1361_1437,0.05333333333333333
2018_1361_1438,0.08
2018_1361_1439,0.462
2018_1361_1452,0.144
2018_1361_1455,0.29519999999999996
2018_1361_1460,0.72
2018_1361_1462,0.06628571428571428
2018_1371_1372,0.824
2018_1371_1382,0.7813333333333332
2018_1371_1393,0.6306666666666667
2018_1371_1395,0.38693333333333335
2018_1371_1397,0.2593333333333333
2018_1371_1400,0.5733333333333334
2018_1371_1401,0.4313333333333333
2018_1371_1403,0.29533333333333334
2018_1371_1411,0.952
2018_1371_1417,0.67
2018_1371_1420,0.888
2018_1371_1422,0.872
2018_1371_1437,0.1
2018_1371_1438,0.148
2018_1371_1439,0.64
2018_1371_1452,0.3338666666666667
2018_1371_1455,0.3746666666666667
2018_1371_1460,0.888
2018_1371_1462,0.1826666666666667
2018_1372_1382,0.24680000000000002
2018_1372_1393,0.224
2018_1372_1395,0.248
2018_1372_1397,0.112
2018_1372_1400,0.224
2018_1372_1401,0.174
2018_1372_1403,0.168
2018_1372_1411,0.8173333333333332
2018_1372_1417,0.324
2018_1372_1420,0.5353333333333333
2018_1372_1422,0.424
2018_1372_1437,0.064
2018_1372_1438,0.016
2018_1372_1439,0.272
2018_1372_1452,0.088
2018_1372_1455,0.152
2018_1372_1460,0.5233333333333333
2018_1372_1462,0.056
2018_1382_1393,0.584
2018_1382_1395,0.112
2018_1382_1397,0.216
2018_1382_1400,0.296
2018_1382_1401,0.3413333333333334
2018_1382_1403,0.196
2018_1382_1411,0.89
2018_1382_1417,0.4053333333333334
2018_1382_1420,0.7765333333333333
2018_1382_1422,0.766
2018_1382_1437,0.056
2018_1382_1438,0.064
2018_1382_1439,0.39466666666666667
2018_1382_1452,0.12
2018_1382_1455,0.2893333333333334
2018_1382_1460,0.7333333333333333
2018_1382_1462,0.104
2018_1393_1395,0.3406666666666667
2018_1393_1397,0.3053333333333333
2018_1393_1400,0.3817333333333334
2018_1393_1401,0.4066666666666667
2018_1393_1403,0.3821333333333334
2018_1393_1411,0.936
2018_1393_1417,0.4973333333333333
2018_1393_1420,0.84
2018_1393_1422,0.68
2018_1393_1437,0.12133333333333333
2018_1393_1438,0.112
2018_1393_1439,0.41866666666666663
2018_1393_1452,0.35186666666666666
2018_1393_1455,0.33466666666666667
2018_1393_1460,0.728
2018_1393_1462,0.18
2018_1395_1397,0.3373333333333334
2018_1395_1400,0.392
2018_1395_1401,0.5266666666666667
2018_1395_1403,0.4301333333333333
2018_1395_1411,0.976
2018_1395_1417,0.622
2018_1395_1420,0.896
2018_1395_1422,0.744
2018_1395_1437,0.19173333333333334
2018_1395_1438,0.2
2018_1395_1439,0.728
2018_1395_1452,0.4481904761904762
2018_1395_1455,0.44666666666666666
2018_1395_1460,0.872
2018_1395_1462,0.29
2018_1397_1400,0.7386666666666666
2018_1397_1401,0.804
2018_1397_1403,0.6053333333333333
2018_1397_1411,1.0
2018_1397_1417,0.76
2018_1397_1420,0.928
2018_1397_1422,0.912
2018_1397_1437,0.10742857142857143
2018_1397_1438,0.294
2018_1397_1439,0.72
2018_1397_1452,0.5106666666666667
2018_1397_1455,0.5506666666666666
2018_1397_1460,0.912
2018_1397_1462,0.3666666666666667
2018_1400_1401,0.4613333333333333
2018_1400_1403,0.18533333333333335
2018_1400_1411,0.976
2018_1400_1417,0.496
2018_1400_1420,0.776
2018_1400_1422,0.784
2018_1400_1437,0.096
2018_1400_1438,0.12933333333333336
2018_1400_1439,0.5106666666666666
2018_1400_1452,0.38613333333333333
2018_1400_1455,0.392
2018_1400_1460,0.8
2018_1400_1462,0.156
2018_1401_1403,0.3373333333333334
2018_1401_1411,0.9573333333333334
2018_1401_1417,0.48000000000000004
2018_1401_1420,0.8
2018_1401_1422,0.768
2018_1401_1437,0.18133333333333332
2018_1401_1438,0.1706666666666667
2018_1401_1439,0.5706666666666667
2018_1401_1452,0.308
2018_1401_1455,0.35333333333333333
2018_1401_1460,0.848
2018_1401_1462,0.234
2018_1403_1411,0.984
2018_1403_1417,0.606
2018_1403_1420,0.968
2018_1403_1422,0.856
2018_1403_1437,0.292
2018_1403_1438,0.21866666666666668
2018_1403_1439,0.6202666666666666
2018_1403_1452,0.75
2018_1403_1455,0.6401333333333333
2018_1403_1460,0.888
2018_1403_1462,0.3666666666666667
2018_1411_1417,0.072
2018_1411_1420,0.324
2018_1411_1422,0.064
2018_1411_1437,0.0
2018_1411_1438,0.04
2018_1411_1439,0.08
2018_1411_1452,0.024
2018_1411_1455,0.024
2018_1411_1460,0.244
2018_1411_1462,0.016
2018_1417_1420,0.84
2018_1417_1422,0.648
2018_1417_1437,0.12
2018_1417_1438,0.16733333333333333
2018_1417_1439,0.4946666666666667
2018_1417_1452,0.3
2018_1417_1455,0.404
2018_1417_1460,0.8
2018_1417_1462,0.132
2018_1420_1422,0.3033333333333333
2018_1420_1437,0.048
2018_1420_1438,0.024
2018_1420_1439,0.08
2018_1420_1452,0.04
2018_1420_1455,0.032
2018_1420_1460,0.3765333333333333
2018_1420_1462,0.056
2018_1422_1437,0.128
2018_1422_1438,0.016
2018_1422_1439,0.416
2018_1422_1452,0.192
2018_1422_1455,0.136
2018_1422_1460,0.648
2018_1422_1462,0.184
2018_1437_1438,0.472
2018_1437_1439,0.892
2018_1437_1452,0.6920000000000001
2018_1437_1455,0.884
2018_1437_1460,0.96
2018_1437_1462,0.804
2018_1438_1439,0.464
2018_1438_1452,0.5666666666666668
2018_1438_1455,0.8346666666666667
2018_1438_1460,0.992
2018_1438_1462,0.6853333333333333
2018_1439_1452,0.30866666666666664
2018_1439_1455,0.29666666666666663
2018_1439_1460,0.68
2018_1439_1462,0.15
2018_1452_1455,0.558
2018_1452_1460,0.912
2018_1452_1462,0.338
2018_1455_1460,0.856
2018_1455_1462,0.2993333333333334
2018_1460_1462,0.08
